,회사명,corp_eng_name,종목코드
79136,성문전자,"SUNGMOON ELECTRONICS CO.,LTD",14910
79138,엠게임,MGAME CORP.,58630
79167,알테오젠,Alteogen Inc.,196170
79194,엘리비젼,"Elivision Co., Ltd.",276240
79195,엘티씨,"LTC CO.,LTD.",170920
79230,코텍,KORTEK CORPORATION,52330
79235,한미글로벌,"HanmiGlobal Co., Ltd.",53690
79304,크린앤사이언스,"Clean & Science Co., Ltd",45520
79305,안지오랩,"AngioLab, Inc.",251280
79306,우신시스템,"WOOSHIN SYSTEMS CO.,LTD",17370
79310,코맥스,"COMMAX Co., Ltd.",36690
79341,지앤이헬스케어,"G&E Healthcare Co., Ltd.",299480
79346,아난티,Ananti Inc.,25980
79361,노랑풍선,"Yellow Balloon Tour Co., Ltd.",104620
79362,에스티오,"STO Co., Ltd.",98660
79413,JB금융지주,"JB FINANCIAL GROUP CO.,LTD",175330
79541,휴엠앤씨,"HuM&C Co., Ltd.",263920
79542,하이딥,HiDeep Inc.,365590
79543,대신밸런스제14호스팩,Daishin Balance No.14 Special Purpose Acquisition Company,442310
79544,에스앤더블류,S&W Corporation,103230
79545,에스티큐브,STCUBE,52020
79546,디아이,DI CORPORATION,3160
79547,에이치케이,"HK CO., LTD.",44780
79548,코이즈,"KOYJ. CO.,LTD",121850
79606,동방아그로,DONGBANG AGRO CORP,7590
79610,소리바다,SORIBADA INC.,53110
79649,세보엠이씨,SEBO MANUFACTURING ENGINEERING CORPORATION,11560
79715,케이옥션,K Auction Inc.,102370
79726,한국자산신탁,"KOREA ASSET IN TRUST Co., Ltd",123890
79727,GS,GS Holdings,78930
79728,교보증권,"KYOBO SECURITIES CO.,LTD.",30610
79781,현대바이오랜드,"HYUNDAI BIOLAND Co.,Ltd.",52260
79784,파인디지털,FINEDIGITAL Inc.,38950
79785,링네트,"RingNet Co., Ltd.",42500
79826,유니트론텍,"Unitrontech Co., Ltd.",142210
79863,디지아이,Digital Graphics Incorporation,43360
79865,태양,TAEYANG Corporation,53620
79867,대주전자재료,"DaejooElectronicMaterialsCo.,Ltd.",78600
79868,대원미디어,"DAEWON MEDIA CO.,LTD.",48910
79923,제일연마,"CHEIL GRINDING WHEEL IND CO.,LTD",1560
79924,바이오프로테크,BIO PROTECH INC.,199290
79936,재영솔루텍,"JAEYOUNG SOLUTEC CO.,LTD.",49630
80045,아이씨디,"ICD Co.,Ltd",40910
80067,SG,"SG CO., LTD.",255220
80071,원바이오젠,"Wonbiogen Co.,Ltd.",307280
80083,NH프라임리츠,"NH Prime REIT Co., Ltd.",338100
80090,디씨엠,DCM CORP,24090
80092,대륙제관,DaeryukCan,4780
80093,한세예스24홀딩스,"HANSAE YES24 HOLDINGS CO., LTD ",16450
80094,유에스티,"UST CO., LTD.",263770
80138,바이오톡스텍,"BiotoxtechCo.,Ltd.",86040
80142,중앙에너비스,"Joong Ang Enervis Co.,Ltd.",440
80190,감성코퍼레이션,"GAMSUNG Corporation Co., Ltd.",36620
80191,티엘엔지니어링,"TL Engineering  Co., Ltd.",413300
80204,화신,"HWASHIN CO.,LTD",10690
80244,제이스텍,"JASTECH, Ltd.",90470
80257,툴코리아,"TOOL-KOREA CO., LTD.",110660
80281,동양철관,"DONGYANG STEEL PIPE CO.,LTD",8970
80307,현진소재,"HYUNJIN MATERIALS CO., LTD.",53660
80349,하이스틸,"HISTEEL CO., LTD",71090
80395,드림씨아이에스,DreamCIS INC.,223250
80419,덴티스,"DENTIS CO.,LTD",261200
80431,오션스톤,"Ocean Stone Corp,.",329020
80474,켈스,CALTH. Inc,402420
80496,이오테크닉스,"EO Technics CO.,LTD",39030
80542,제주항공,"JEJUAIR, CO., LTD.",89590
80545,바이오다인,"BIODYNE CO., LTD.",314930
80563,세진티에스,"SEJIN T.S CO., LTD.",67770
80573,LG,LG Corp.,3550
80574,제낙스,JENAX Inc.,65620
80575,에스지피엠,SGPM. Inc.,74000
80576,한국금융지주,"Korea Investment Holdings Co., Ltd",71050
80577,우리기술투자,"Woori Technology Investment Co., Ltd",41190
80580,대한항공,"KOREAN AIR LINES CO.,LTD",3490
80581,동남합성,"DONGNAMCHEMICALCO.,LTE.",23450
80600,석경에이티,"Sukgyung AT Co., Ltd.",357550
80631,한일단조,HanilForgingIndustrial,24740
80637,파루,"PARU CO., LTD.",43200
80649,리노공업,LEENO Industrial Inc,58470
80663,삼보모터스,"SAMBO MOTORS CO., LTD.",53700
80698,비나텍,"VINA TECH CO.,LTD",126340
80760,우리엔터프라이즈,"WOOREE ENTERPRISE CO.,LTD",37400
80761,코웨이,"COWAY Co., Ltd.",21240
80762,하나투어,HANATOUR SERVICE INC.,39130
80763,엑사이엔씨,"EXA E&C, Inc",54940
80783,코스모신소재,"COSMO ADVANCED MATERIALS & TECHNOLOGY CO., LTD",5070
80863,한글과컴퓨터,HANCOM INC.,30520
80871,쎌바이오텍,"CELL BIOTECH CO ., LTD",49960
80872,와이지-원,"YG-1 CO.,LTD",19210
80873,파세코,PASECO CO.LTD,37070
80906,기산텔레콤,"Kisan Telecom CO., Ltd.",35460
80944,신테카바이오,"SyntekaBio,Inc.",226330
80999,LG화학,LG CHEM LTD,51910
81086,서울옥션,SeoulAuctionCo.Ltd..,63170
81089,엔시트론,"N CITRON, INC.",101400
81188,미래에셋글로벌리츠,"Mirae Asset Global REIT Co., Ltd.",396690
81212,디알텍,DRTECH Corporation,214680
81237,매직마이크로,"MAGICMICRO CO.,LTD",127160
81239,CJ,CJ Corp.,1040
81269,우리산업홀딩스,"WOORY INDUSTRIAL HOLDINGS CO.,LTD.",72470
81270,에이원알폼,"A ONE ALFORM CO., LTD.",234070
81271,엘컴텍,"ELCOMTEC CO.,LTD",37950
81272,바이오스마트,"BioSmart Co., Ltd.",38460
81303,상상인,"Sangsangin Co., Ltd.",38540
81340,에쎈테크,"ESSEN TECH CO.,LTD.",43340
81389,에이티넘인베스트,"Atinum Investment Co., Ltd",21080
81429,기아,KIA CORPORATION,270
81430,코오롱글로벌,"KolonGlobalCorporation CO.,LTD",3070
81431,SIMPAC,SIMPACInc,9160
81433,롯데지주,Lotte Corporation,4990
81439,일진파워,"ILJIN POWER CO., LTD.",94820
81464,레드캡투어,"RedcapTour Co., Ltd.",38390
81601,현대엘리베이터,"HYUNDAI ELEVATOR CO.,LTD",17800
81616,텔레칩스,TelechipsInc.,54450
81657,폭스소프트,"foxSoft Co., Ltd.",354230
81698,디지틀조선,DigitalChosun,33130
81716,헥토이노베이션,"Hecto Innovation Co., Ltd.",214180
81723,YG PLUS,"YG PLUS, INC.",37270
81754,티에프이,"TFE Co., Ltd.",425420
81770,신도기연,"Shindo Eng. Lab., Ltd.",290520
81789,하림지주,"Harim Holdings Co., Ltd.",3380
81838,삼지전자,"SAMJI ELECTRONICS CO., LTD.",37460
81861,에스에이티,SystemandApplicationTechnologiesInc.,60540
81869,케이프이에스제4호기업인수목적,CAPE-ES No.4 Special Purpose Acquisition Company,347140
81870,참존글로벌,"Charmzone Global Co., Ltd.",158310
81871,두산에너빌리티,"DOOSAN ENERBILITY CO., LTD.",34020
81932,코미코,KoMiCo Ltd.,183300
81971,동운아나텍,"DONGWOON ANATECH CO.,LTD.",94170
81972,에넥스,"ENEX CO.,LTD",11090
81973,푸른기술,PULOONTECHNOLOGYINC.,94940
81974,한솔케미칼,"Hansol Chemical Co., Ltd",14680
81992,팍스넷,"PAXNet, Inc.",38160
81994,메이슨캐피탈,MASON CAPITAL CORPORATION,21880
82012,엔비티,NBT INC.,236810
82033,삼현철강,"SAMHYUN STEEL Co., Ltd",17480
82071,아이쓰리시스템,i3system Inc.,214430
82136,에이스침대,AceBed,3800
82152,현우산업,"HYUNWOOINDUSTRIALCO.,LTD",92300
82170,전우정밀,"JEONWOO PRECISION Co.,Ltd.",120780
82171,타임기술,TIME Technical Support. ltd,318660
82177,휴코드홀딩스,"Hucord Co., Ltd.",36840
82190,금호에이치티,"Kumho HT, Inc.",214330
82191,세기상사,"THE CENTURY CO.,LTD",2420
82220,핑거,Finger Inc.,163730
82245,유라테크,"YURA TECH. CO., LTD.",48430
82252,빛샘전자,"VISSEM Electronics Co., Ltd.",72950
82271,판도라티비,"PANDORA TV CO.,LTD.",202960
82335,비엔케이제1호스팩,BNK 1 SPECIAL PURPOSE ACQUISITION COMPANY,445360
82342,세방,"SEBANG CO., LTD",4360
82383,셀바스AI,SELVAS AI Inc.,108860
82416,에이루트,"Aroot Co., Ltd.",96690
82417,엔솔바이오사이언스,Ensol Biosciences Inc.,140610
82418,엘디티,LDTInc.,96870
82419,한창산업,"HanchangIndustryCo.,Ltd.",79170
82420,인바이오,"ENBIOCO., LTD.",352940
82421,피씨엘,PCL. Inc,241820
82422,부국증권,"BOOKOOK SECURITIES CO.,LTD",1270
82518,이씨에스,"ECSTELECOMCo.,Ltd.",67010
82541,한국수출포장공업,"KOREA EXPORT PACKAGING INDUSTRIAL CO.,LTD",2200
82624,루닛,Lunit Inc.,328130
82637,네오리진,"NEORIGIN Co., Ltd.",94860
82638,아진산업,"A-JIN INDUSTRY CO.,LTD",13310
82639,한일철강,"HANIL IRON & STEEL CO.,LTD",2220
82649,녹십자홀딩스,Green Cross Holdings,5250
82684,사조대림,SAJODAERIM CORPORATION,3960
82690,나노,"NANO. Co., Ltd.",187790
82747,TJ미디어,"TJ MEDIA CO.,LTD",32540
82791,강남제비스코,"KANGNAM JEVISCO CO.,LTD",860
82811,셀바스헬스케어,"SELVAS Healthcare, Inc.",208370
82850,한국비엔씨,"BNC Korea Co, Ltd",256840
82859,영우디에스피,"YoungWoo DSP Co.,Ltd.",143540
82866,삼성출판사,"SAMSUNG PUBLISHING CO.,LTD",68290
82867,카스,Cas,16920
82870,휴비츠,"Huvitz Co., Ltd.",65510
82924,이브이첨단소재,"EV ADVANCED MATERIAL CO., LTD.",131400
82930,유비온,UBION CO.LTD.,84440
82935,이미지스,"IMAGIS Co., Ltd.",115610
82986,에스폴리텍,"S POLYTECH CO.,LTD.",50760
83135,골프존,"GOLFZON Co., Ltd.",215000
83157,오파스넷,"OPASNET co., Ltd.",173130
83164,SG글로벌,"SG GLOBAL CO., LTD",1380
83165,KPX홀딩스,"KPX HOLDINGS CO., LTD.",92230
83168,켄코아에어로스페이스,Kencoa Aerospace Corporation,274090
83170,영화금속,"YEONGHWA METAL CO.,LTD",12280
83178,풀무원식품,"Pulmuone Foods Co., Ltd.",103160
83212,키네마스터,KineMaster Corporation,139670
83233,동양파일,TONGYANG PILE Inc.,228340
83236,동방,"DONGBANG TRANSPORT & LOGISTICS CO.,LTD",4140
83237,화승엔터프라이즈,"HWASEUNG ENTERPRISE CO.,LTD",241590
83270,CJ 바이오사이언스,CJ Bioscience,311690
83327,두산건설,"Doosan Engineering & Construction Co.,Ltd.",11160
83429,조선선재,"CHOSUN WELDING POHANG Co., Ltd",120030
83476,유진기업인수목적6호,"EUGENE SPECIAL PURPOSE ACQUISITION 6 COMPANY Co., Ltd.",373340
83529,다스코,"Development  Advance Solution Co., Ltd.",58730
83550,클리오,"CLIO Cosmetics Co., Ltd",237880
83584,하나29호스팩,Hana Twenty-nine Special Purpose Acquisition Company,454640
83613,LB세미콘,"LB SEMICON, INC.",61970
83637,피엠티,Protec Mems Technology Inc.,147760
83657,크래프톤,"KRAFTON, Inc.",259960
83696,청광건설,"CHUNGKWANG CONSTRUCTION CO., LtD.",140290
83761,인크로스,"Incross Co.,Ltd.",216050
83764,BYC,"BYC CO.,LTD",1460
83765,코츠테크놀로지,"COTS Technology Co., Ltd.",448710
83766,데이드림엔터테인먼트,"Daydream Entertainment Co., Ltd.",348840
83848,THE E&M,"THE E&M Co., Ltd.",89230
83866,제이아이테크,"JI-TECH Co., Ltd.",417500
83871,잉글우드랩,"Englewood Lab, Inc.",950140
83882,레이저쎌,Laserssel Co. Ltd.,412350
83919,에스제이엠,"SJM CO.,LTD",123700
83957,하나28호스팩,Hana 28 Special Purpose Acquisition Company,454750
83970,SFA반도체,"SFA Semicon Co., Ltd",36540
83971,큐렉소,"CUREXO, INC.",60280
84038,에이텍모빌리티,"ATEC MOBILITY Co., Ltd",224110
84125,지엠비코리아,GMB Korea Corp.,13870
84143,네오팜,"NeopharmCO.,LTD.",92730
84146,필에너지,"PHILENERGY CO., LTD.",378340
84147,미래산업,MIRAE CORPORATION,25560
84148,에이블씨엔씨,ABLE C&C,78520
84149,한전산업,"Korea Electronic Power Industrial Development Co., Ltd",130660
84150,SK증권제10호스팩,SK Securities No.10 Special Purpose Acquisition Company,457940
84190,엔에이치스팩29호,NH SPECIAL PURPOSE ACQUISITION 29 COMPANY,451700
84191,KB제25호스팩,KB No.25 Special Purpose Acquisition Company,455250
84204,유투바이오,"U2BIO CO., LTD.",221800
84210,BGF리테일,"BGF retail CO., LTD.",282330
84211,아이비케이에스제17호기업인수목적,IBKS No. 17 Special Purpose Acquisition  Company,405350
84214,DS단석,"DS DANSUK CO., LTD.",17860
84215,하나30호스팩,Hana 30 Special Purpose Acquisition Company,469880
84216,삼성기업인수목적4호,SAMSUNG SPECIAL PURPOSE ACQUISITION 4 COMPANY,377630
84217,티케이케미칼,TK CHEMICAL CORPORATION,104480
84218,콜마비앤에이치,"KolmarBNH Co., Ltd",200130
84248,신한은행,SHINHAN BANK,10
84343,케이엔더블유,"KNW Co., Ltd.",105330
84384,케이비제23호기업인수목적,KB No.23 Special Purpose Acquisition Company,440200
84385,세니젠,"SANIGEN Co., Ltd.",188260
84386,KB제27호스팩,KB No.27 Special Purpose Acquisition Company,464680
84391,쏘닉스,SAWNICS INC.,88280
84408,데코앤에프,"DECO&F CO.,LTD.",17680
84409,에이치엠씨아이비제4호기업인수목적,HMCIB No.4 Special Purpose Acquisition Company,353070
84421,트레스,"TRES Co., Ltd.",102210
84516,미래에셋드림스팩1호,Mirae Asset Dream Special Purpose Acquisition 1 Company,442900
84517,SNT다이내믹스,"SNT DYNAMICS CO.,Ltd",3570
84544,S-Oil,S-Oil Corporation,10950
84545,한국무브넥스,"KOREA MOVENEX CO., LTD.",10100
84598,하나금융19호기업인수목적,Hana Financial Nineteen Special Purpose Acquisition Company,388220
84599,팸텍,"PAMTEK CO., LTD.",271830
84600,이수화학,"ISU CHEMICAL CO.,LTD",5950
84605,케이엔솔,"K-ENSOL CO., LTD.",53080
84610,흥국,"HEUNGKUK METALTECH CO.,LTD.",10240
84620,도이치모터스,DEUTSCH MOTORS INC.,67990
84624,DN오토모티브,DN AUTOMOTIVE CORPORATION,7340
84625,삼진엘앤디,SAMJIN LND COMPANY LIMITED,54090
84626,주연테크,"JOOYONTECH CO.,LTD.",44380
84627,다이오진,"DIOGENE CO., LTD",271850
84690,대보마그네틱,"DAEBO MAGNETIC CO.,LTD.",290670
84697,스맥,"SMEC CO.,LTD",99440
84813,세아메탈,SEAH METAL. Co. LTD,33020
84874,에코앤드림,"Eco&Dream Co., Ltd.",101360
84906,캐스텍코리아,"CASTEC KOREA CO.,LTD",71850
84939,마니커에프앤지,Maniker F&G,195500
84945,브릿지바이오,"BRIDGE BIOTHERAPEUTICS, INC.",288330
84994,에이치엠씨제6호스팩,HMCIB No.6 Special Purpose Aquisition Company Corp.,462020
84999,넥스틸,"NEXTEEL CO.,LTD.",92790
85036,SAMG엔터,"SAMG ENTERTAINMENT CO.,LTD",419530
85122,태양3C,"3C TAE YANG CO., LTD.",52960
85138,윙입푸드,WING YIP FOOD HOLDINGS GROUP LIMITED,900340
85147,대동금속,DaedongMetal,20400
85187,씨티케이,"CTK Co., Ltd",260930
85215,다우기술,DAOU TECHNOLOGY INC,23590
85269,대원모방,"DAEWON WOOL TEXTILE Co., Ltd.",311840
85330,대신밸런스제11호기업인수목적,Daishin Balance No.11 Special Purpose Acquisition Company,397500
85354,유안타제8호기업인수목적,Yuanta 8 SPECIAL PURPOSE ACQUISITION COMPANY,367480
85355,율촌,"YulChon co., Ltd",146060
85397,휴맥스,"HUMAX CO., LTD.",115160
85398,한화갤러리아타임월드,"Hanwha Galleria Timeworld Co., Ltd.",27390
85408,LX인터내셔널,LX INTERNATIONAL CORP.,1120
85411,피씨디렉트,"PC Direct, Inc.",51380
85413,엠케이전자,MKElectron,33160
85583,KSS해운,KSS LINE LTD.,44450
85586,인베니아,"INVENIA Co.,Ltd.",79950
85595,LG전자,LG ELECTRONICS INC.,66570
85596,크레버스,"Creverse, Inc.",96240
85598,산돌,"Sandoll, Inc.",419120
85609,SK디앤디,"SK D&D Co.,Ltd.",210980
85697,유일에너테크,"YOUIL ENERGY TECH  CO.,LTD.",340930
85843,디케이앤디,"DK&D CO.,LTD",263020
85881,케스피온,"KESPION Co., Ltd.",79190
85882,마음AI,"MAUM.AI, INC.",377480
85908,엑셈,"EXEM CO., LTD.",205100
85909,아이비김영,"IBKIMYOUNG CO.,LTD.",339950
85965,누리플랜,"Nuriplan Co.,Ltd.",69140
85982,제이에스티나,"J.ESTINA Co.,Ltd",26040
86060,메가엠디,"MegaMD Co., Ltd.",133750
86079,스톤브릿지벤처스,Stonebridge Ventures Inc.,330730
86110,엘엠에스,"LMS Co.,Ltd.",73110
86131,오픈놀,"Openknowl Co.,Ltd.",440320
86136,미래에셋증권,"MIRAE ASSET SECURITIES CO.,LTD.",6800
86137,에코바이오,"EcoBio Holdings Co., Ltd.",38870
86208,나무기술,"NAMU TECH CO.,LTD.",242040
86244,엠아이큐브솔루션,"MICUBE SOLUTION, INC.",373170
86294,디에스티,"DST Co., Ltd.",33430
86307,파두,FADU INC.,440110
86322,에스엠벡셀,"SM BEXEL CO.,LTD",10580
86325,케이알엠,"Korea Robot Manufacturing Co., Ltd.",93640
86417,제이에스전선,"JS Cable Co., LTD",5560
86425,에이치엠씨아이비제5호기업인수목적,HMCIB NO.5 Special Purpose Acquisition Company,353060
86460,하나26호스팩,Hana 26 Special Purpose Acquisition Company,446750
86518,멀티캠퍼스,Multicampus Corporation,67280
86519,대신밸런스제10호기업인수목적,Daishin Balance No.10 Special Purpose Acquisition Company,387310
86521,화성밸브,"HS VALVE CO., LTD",39610
86597,삼정펄프,"SAM JUNG PULP CO.,LTD.",9770
86601,엔에이치스팩30호,NH SPECIAL PURPOSE ACQUISITION 30 COMPANY,466910
86602,넥스틴,NEXTIN Inc.,348210
86623,세림B&G,"SERIM B&G Co.,Ltd",340440
86670,하우리,HAURI Inc.,49130
86763,KH 필룩스,"KH FEELUX Co.,Ltd.",33180
86775,아센디오,"Ascendio Co., Ltd.",12170
86776,한국제13호스팩,"Korea No.13 Special Purpose Acquisition Co., LTD.",464440
86782,강원랜드,"Kangwon Land, Inc.",35250
86783,엘아이에스,"LIS Co., Ltd.",138690
86784,케이엔에스,"KNS CO., LTD",432470
86791,웰킵스하이텍,"WELKEEPS HITECH CO.,LTD",43590
86792,NICE,"NICE Holdings Co., Ltd",34310
86793,아모레퍼시픽,AMOREPACIFIC CORP.,90430
86794,엔에이치기업인수목적19호,NH SPECIAL PURPOSE ACQUISITION 19 COMPANY,380440
86824,압타바이오,Aptabio Therapeutics Inc.,293780
86864,지니너스,GENINUS Inc.,389030
86866,나라셀라,"NARA CELLAR Co.,Ltd.",405920
86878,에스지신성건설,"SG Shinsung Engineering & Construction Co.,Ltd",1970
86879,우진비앤지,"WooGeneB&GCO.,Ltd",18620
86880,롯데에너지머티리얼즈,LOTTE ENERGY MATERIALS CORPORATION,20150
86881,원풍,WonpoongCorporation,8370
86882,동화기업,"DONGWHA ENTERPRISE CO.,LTD.",25900
86883,STX엔진,"STX Engine Co,.Ltd",77970
86884,신화인터텍,SHINWHA INTERTEK CORP.,56700
86934,씨큐브,"CQV Co., Ltd.",101240
86953,뿌리깊은나무들,"Redwoods Co., Ltd.",266170
86954,에스와이스틸텍,"SY STEEL TECH, Inc.",365330
86963,세명전기,SemyungElectricMachinery,17510
86964,모베이스전자,"MOBASE ELECTRONICS CO.,LTD.",12860
86965,라온시큐어,"RaonSecure Co., Ltd.",42510
86966,다날,"DANAL CO., LTD.",64260
86967,와이엠티,"YMT CO., LTD.",251370
86968,디에스앤엘,"DSNL Co., Ltd.",141020
86991,서울리거,"SEOULEAGUER CO., LTD.",43710
87035,미원홀딩스,"Miwon Holdings Co.,Ltd.",107590
87036,DMS,"DMS Co.,Ltd.",68790
87037,한컴위드,Hancom WITH Inc.,54920
87038,이비테크,"EB TECH CO.,LTD.",208850
87067,DXVX,"Dx & Vx Co., Ltd.",180400
87097,DGP,"DGP Co.,Ltd.",60900
87116,동양이엔피,DONGYANG E&P INC.,79960
87120,라온테크,RAONTEC Inc.,232680
87121,금호건설,"KUMHO Engineering & Construction Co., Ltd.",2990
87125,토비스,"TOVISCo.,LTD",51360
87200,한주라이트메탈,"HANJOO LIGHT METAL CO., LTD.",198940
87206,제이엔비,"JNB Co.,Ltd",452160
87208,코세스,"KOSES Co.,Ltd",89890
87215,청담글로벌,"CHUNGDAMGLOBAL Co., Ltd.",362320
87248,파인테크닉스,"FINE TECHNIX CO., LTD",106240
87249,대성산업,"DAESUNG INDUSTRIAL CO., LTD.",128820
87250,에스엘에스바이오,"SLSBio(Specialty Lab Solution Bio) Co., Ltd",246250
87286,체시스,"CHASYS Co.,Ltd",33250
87287,유비쿼스,Ubiquoss Inc.,264450
87298,골드앤에스,"Gold&S Co.,Ltd",35290
87299,현대제철,HYUNDAI STEEL COMPANY,4020
87300,이성씨엔아이,"IHSUNGCNI CO.,LTD.",379390
87303,디비금융제10호기업인수목적,"DB Finance No.10 Special Purpose Acquisition Co., Ltd.",404950
87304,한빛레이저,HBL Corporation,452190
87311,까뮤이앤씨,CAMUS ENGINEERING & CONSTRUCTION Inc.,13700
87326,미원화학,"MIWON CHEMICALS CO., LTD.",134380
87361,이퓨쳐,"e-future.Co.,Ltd.",134060
87385,케이엑스넥스지,"KX NexG Co.,LTD.",81970
87404,메디젠휴먼케어,"Medizen Humancare Inc Co., Ltd",236340
87406,티사이언티픽,"T Scientific Co.,Ltd",57680
87407,알멕,"ALMAC  CO., Ltd",354320
87408,롯데리츠,"LOTTE REIT Co., Ltd.",330590
87413,라온텍,RAONTECH INC.,418420
87466,가온그룹,"KAON Group Co., Ltd.",78890
87467,와이씨켐,"YCCHEM CO., LTD.",112290
87490,프로티아,PROTIA INC.,303360
87491,프로젠,"ProGen, Co,, LTD.",296160
87492,캡스톤파트너스,"Capstone Partners Co., Ltd.",452300
87494,폴라리스오피스,Polaris Office Corp.,41020
87516,동부건설,Dongbu Corporation,5960
87517,한화손해보험,"Hanwha General Insurance Co., Ltd.",370
87518,동국알앤에스,"DONGKUK REFRACTORIES & STEEL CO., LTD.",75970
87519,삼원강재,"SAMWONSTEEL Co.,Ltd.",23000
87520,삼양패키징,SAMYANG PACKAGING CORPORATION,272550
87564,엔에이치기업인수목적22호,NH SPECIAL PURPOSE ACQUISITION 22 COMPANY,396770
87565,슈어소프트테크,Suresofttech Inc.,298830
87566,이노시뮬레이션,"INNOSIMULATION CO., LTD.",274400
87567,교보14호스팩,Kyobo 14 Special Purpose Acquisition Company,456490
87570,HLB테라퓨틱스,"HLB Therapeutics Co.,Ltd.",115450
87579,모두투어,MODETOURNETWORKINC.,80160
87664,맘스터치앤컴퍼니,MOM'S TOUCH&Co.,220630
87684,베셀,"Vessel Co., Ltd.",177350
87689,SK오션플랜트,"SK oceanplant Co.,Ltd",100090
87692,삼영,"SAMYOUNG CO.,LTD.",3720
87729,톱텍,"TOPTEC COMPANY,LIMITED",108230
87730,매커스,MAKUS Inc.,93520
87798,미래에셋대우기업인수목적5호,MIRAE ASSET DAEWOO SPECIAL PURPOSE ACQUISITION 5 COMPANY,353490
87799,트루엔,"TRUEN Co., Ltd",417790
87815,KG스틸,"KG DONGBUSTEEL CO., LTD.",16380
87835,넥슨게임즈,"NEXON Games Co., Ltd.",225570
